"concept_id","concept_name","concept_code","vocabulary_id"
254058,"Acute bronchiolitis due to respiratory syncytial virus","195739001","SNOMED"
4237921,"Respiratory syncytial virus bronchiolitis","57089007","SNOMED"
436145,"Pneumonia due to respiratory syncytial virus","195881003","SNOMED"
4195736,"Respiratory syncytial virus bronchitis","79479005","SNOMED"
46269721,"Bronchopneumonia due to respiratory syncytial virus","1.06E+16","SNOMED"
4150370,"Respiratory syncytial virus pharyngitis","31309002","SNOMED"
4218289,"Respiratory syncytial virus laryngotracheobronchitis","72204002","SNOMED"
35207967,"Acute bronchiolitis due to respiratory syncytial virus","J21.0","ICD10CM"
45552884,"Acute bronchiolitis due to respiratory syncytial virus","J21.0","ICD10"
44821977,"Acute bronchiolitis due to respiratory syncytial virus (RSV)","466.11","ICD9CM"
44835977,"Pneumonia due to respiratory syncytial virus","480.1","ICD9CM"
44821694,"Respiratory syncytial virus (RSV)","79.6","ICD9CM"
35207933,"Respiratory syncytial virus pneumonia","J12.1","ICD10CM"
40527956,"Respiratory syncytial virus pneumonia","34050004","SNOMED"
45543256,"Respiratory syncytial virus pneumonia","J12.1","ICD10"
35207962,"Acute bronchitis due to respiratory syncytial virus","J20.5","ICD10CM"
45548108,"Acute bronchitis due to respiratory syncytial virus","J20.5","ICD10"
