"concept_id","concept_name","concept_code","vocabulary_id"
45600421,"Syphilis of bone and joint","A52.77","ICD10CM"
35205989,"Syngamiasis","B83.3","ICD10CM"
45547471,"Syngamiasis","B83.3","ICD10"
45595586,"Sepsis due to Pseudomonas","A41.52","ICD10CM"
45605792,"Pericarditis in bacterial diseases classified elsewhere","I32.0","ICD10"
45561727,"Kuru","A81.81","ICD10CM"
42616354,"Meningococcal arthritis, multiple sites","M01.00","ICD10"
42616355,"Meningococcal arthritis, shoulder region","M01.01","ICD10"
42616356,"Meningococcal arthritis, upper arm","M01.02","ICD10"
42616357,"Meningococcal arthritis, forearm","M01.03","ICD10"
42616358,"Meningococcal arthritis, hand","M01.04","ICD10"
42616359,"Meningococcal arthritis, pelvic region and thigh","M01.05","ICD10"
42616360,"Meningococcal arthritis, lower leg","M01.06","ICD10"
42616361,"Meningococcal arthritis, ankle and foot","M01.07","ICD10"
42616362,"Meningococcal arthritis, other","M01.08","ICD10"
42616363,"Meningococcal arthritis, site unspecified","M01.09","ICD10"
45553025,"Meningococcal arthritis","M01.0","ICD10"
45590811,"Meningococcal arthritis","A39.83","ICD10CM"
35205776,"Human immunodeficiency virus [HIV] disease","B20","ICD10CM"
45547443,"Unspecified human immunodeficiency virus [HIV] disease","B24","ICD10"
45561749,"HIV disease resulting in other specified conditions","B23.8","ICD10"
45571463,"HIV disease resulting in wasting syndrome","B22.2","ICD10"
45590847,"HIV disease resulting in multiple diseases classified elsewhere","B22.7","ICD10"
45755325,"Human immunodeficiency virus [HIV] disease resulting in other specified diseases","B22","ICD10"
45755326,"Human immunodeficiency virus [HIV] disease resulting in other conditions","B23","ICD10"
45542531,"Early congenital syphilitic rhinitis","A50.05","ICD10CM"
35205973,"Cutaneous strongyloidiasis","B78.1","ICD10CM"
45537776,"Cutaneous strongyloidiasis","B78.1","ICD10"
1571225,"Chronic osteomyelitis with draining sinus, ankle and foot","M86.47","ICD10CM"
42618982,"Chronic osteomyelitis with draining sinus, ankle and foot","M86.47","ICD10"
45538966,"Chronic osteomyelitis with draining sinus, left ankle and foot","M86.472","ICD10CM"
45538967,"Chronic osteomyelitis with draining sinus, unspecified ankle and foot","M86.479","ICD10CM"
45601643,"Chronic osteomyelitis with draining sinus, right ankle and foot","M86.471","ICD10CM"
45552970,"Cellulitis of umbilicus","L03.316","ICD10CM"
42617769,"Enterobacterial spondylitis, multiple sites in spine","M49.20","ICD10"
