"concept_id","concept_name","concept_code","vocabulary_id"
4306956,"Cutaneous screw-worm myiasis","83052004","SNOMED"
4159752,"Seizures complicating infection","371115001","SNOMED"
763012,"Pneumonia due to Influenza A virus subtype H1N1","434931000124106","SNOMED"
4188414,"Infection due to Penicillium bertai","372943006","SNOMED"
45757726,"Chronic hepatitis C with stage 3 fibrosis","347891000119103","SNOMED"
4146010,"Infected femoropopliteal graft","307400005","SNOMED"
42534828,"Infective arthritis of right shoulder","1073411000119100","SNOMED"
36715988,"Encephalitis caused by Hendra virus","721790006","SNOMED"
4298859,"Gram-negative infection of toe web","402933000","SNOMED"
4187610,"Infection due to Penicillium marneffei","372936000","SNOMED"
74862,"Syphilis of bone","50528008","SNOMED"
4262131,"Infection by Syngamus","35957005","SNOMED"
4294710,"Disseminated cutaneous mycosis due to Trichosporon","403125005","SNOMED"
4213917,"Rio Bravo viral encephalitis","415347009","SNOMED"
4173075,"Superficial injury of abdominal wall with infection","47972006","SNOMED"
40491961,"Sepsis due to Pseudomonas","448813005","SNOMED"
4124509,"Oral mucosal bacterial disease","235061000","SNOMED"
37310063,"Infected wound of left forearm due to non venomous insect bite","11779601000119100","SNOMED"
4042511,"Chronic gonococcal vulvovaginitis","11906007","SNOMED"
4038666,"Traveler's diarrhea","11840006","SNOMED"
4226003,"Tinea manuum due to Microsporum vanbreuseghemii","403051009","SNOMED"
4089994,"Serological relapse after treatment of latent early syphilis","186868000","SNOMED"
46269735,"Ulcerative impetigo","10628791000119105","SNOMED"
4080612,"Panamanian leishmaniasis","240649007","SNOMED"
4021603,"Infection due to chordate","105716006","SNOMED"
4269876,"Bowenoid papulosis of vulva (VIN III)","399911003","SNOMED"
4233831,"Infection by Protostrongylus","89865004","SNOMED"
4022223,"Disease due to superfamily Thelazioidea","105699008","SNOMED"
442711,"Splinter of lower leg, without major open wound, infected","211380009","SNOMED"
4198121,"Tuberculous uveitis","314029000","SNOMED"
192670,"Portal pyemia","67656006","SNOMED"
37312548,"Late syphilis of mucous membrane","789121002","SNOMED"
4124694,"Bacterial pericarditis","233883000","SNOMED"
4266804,"Bowenoid papulosis of penis (PIN III)","400118002","SNOMED"
444373,"Kuru","86188000","SNOMED"
193070,"Blister of trunk with infection","111705004","SNOMED"
4023320,"Disease due to Balantidiidae","105638003","SNOMED"
4306509,"Vesicular herpes simplex eyelid dermatitis","422570005","SNOMED"
141168,"Abrasion and/or friction burn of hand, infected","211306000","SNOMED"
4345222,"Downgrading type 1 lepra reaction","240409007","SNOMED"
4237775,"Cytomegalovirus infection of the central nervous system","406570003","SNOMED"
4299005,"Chronic papular onchodermatitis","403127002","SNOMED"
3655599,"Myelitis caused by Aspergillus","866064001","SNOMED"
4055221,"Hepatitis in late syphilis","197347003","SNOMED"
4340263,"Infective proctitis","235764000","SNOMED"
4151215,"Primary syphilis of lip","28198007","SNOMED"
36716729,"Polymicrobial necrotizing fasciitis","722893002","SNOMED"
4156669,"Traumatic blister of neck, infected","271113009","SNOMED"
4122775,"Implanted defibrillator electrode infection","234230005","SNOMED"
78956,"Meningococcal arthropathy","9467007","SNOMED"
439683,"Histoplasma capsulatum with endocarditis","187041005","SNOMED"
4295563,"Infection by Neoascaris","76007003","SNOMED"
4149102,"Tahyna fever","30945003","SNOMED"
4216631,"Enteritis necroticans","39747007","SNOMED"
4300348,"American trypanosomiasis affecting skin","403139005","SNOMED"
42872866,"Infection due to Grimontia hollisae","450861006","SNOMED"
439727,"Human immunodeficiency virus infection","86406008","SNOMED"
4307939,"Infection by Ascaridia galli","83120002","SNOMED"
4300225,"Anetoderma secondary to syphilis","402952006","SNOMED"
3657971,"Bilateral disciform keratitis of eyes caused by Human herpes simplex virus","15692681000119101","SNOMED"
4345916,"Larval ascariasis","240861001","SNOMED"
4022825,"Disease due to cestodes of order Caryophyllidea","105691006","SNOMED"
4307650,"Infection by Avitellina","83580006","SNOMED"
4159644,"Staphylococcus epidermidis ventriculitis","371031006","SNOMED"
4096019,"Kaposi's varicelliform eruption due to vaccinia virus","262781009","SNOMED"
4080886,"Congenital syphilitic rhinitis","276700005","SNOMED"
36715965,"Infection caused by Human T-lymphotropic virus","721761000","SNOMED"
4295260,"Otomycosis externa due to Fusarium","76490001","SNOMED"
4166768,"Bacillary dysentery","274081004","SNOMED"
4033305,"Osteomyelitis of facial bone","109303003","SNOMED"
4023326,"Disease due to Plagiorchiidae","105669004","SNOMED"
4346051,"Cutaneous strongyloidiasis","240855004","SNOMED"
4141478,"Gas gangrene caused by clostridium septicum","266094004","SNOMED"
46271951,"Chronic osteomyelitis of ankle and/or foot with draining sinus","710231001","SNOMED"
4208980,"Cellulitis of umbilicus","56644003","SNOMED"
764995,"Suppurative otitis media of right ear","1092271000119106","SNOMED"
442784,"Human echovirus infection","129671003","SNOMED"
4163695,"Infection by Caryospora","45282003","SNOMED"
4219368,"Infection due to Clostridium perfringens type D","82051003","SNOMED"
4152487,"Calicivirus gastroenteritis","283877002","SNOMED"
442170,"Blister of neck with infection","81244001","SNOMED"
4340661,"Infective esophagitis","235600000","SNOMED"
4338095,"Infection by Prototheca wickerhamii","87503006","SNOMED"
42872408,"Atypical mycobacterial infection of lung","1731000119106","SNOMED"
4188543,"Infection due to Mycobacterium triviale","373077007","SNOMED"
4184048,"Bacterial cholangitis","43823002","SNOMED"
37117176,"Duodenal ulcer caused by bacterium","723884008","SNOMED"
4082349,"Bullous pyoderma","238985006","SNOMED"
193700,"Chronic gonococcal salpingitis","53529004","SNOMED"
4291634,"Recurrent herpes simplex","37323009","SNOMED"
37016927,"Pneumonia caused by Human coronavirus","713084008","SNOMED"
4068478,"Enterobacterial spondylitis","202699004","SNOMED"
4059142,"Monilial cystitis","197849006","SNOMED"
194560,"Amebic liver abscess","75119003","SNOMED"
4295429,"Chronic sclerosing nonsuppurative osteomyelitis","75886002","SNOMED"
4173737,"Abrasion and/or friction burn of penis with infection","50293005","SNOMED"
4242126,"Congenital syphilitic pemphigus","59721007","SNOMED"
45757102,"Acquired immune deficiency syndrome complicating childbirth","10746341000119109","SNOMED"
442796,"Urban yellow fever","74166005","SNOMED"
4218560,"Secondary syphilis of tonsil","81339006","SNOMED"
4058080,"Splinter of vulva without major open wound, infected","211150007","SNOMED"
4000052,"Yaws of joint","19192002","SNOMED"
46269792,"Infection of toenail","10677511000119107","SNOMED"
46270005,"Infection due to Streptococcus gallolyticus","117271000119102","SNOMED"
4103879,"Infection by Chilomastix","28980009","SNOMED"
4041663,"Coxsackie B viral meningitis","230143009","SNOMED"
4341774,"Parasitic peritonitis","235987002","SNOMED"
4228938,"Infection due to vancomycin resistant enterococcus","406575008","SNOMED"
4160776,"Infection due to Mycobacterium terrae","373072001","SNOMED"
